filename,title,category,source_url,description,v2_verified,library_count,libraries,code_hash,file_size,line_count
Module_Tier1_01_MathHelpers_Module.ahk,Module Tier1 01 MathHelpers Module,Uncategorized,,,True,0,,6f570c01d7bbd677,3298,163
Module_Tier1_02_MathHelpers_Consumer.ahk,Module Tier1 02 MathHelpers Consumer,Uncategorized,,,True,0,,1e2212898cf4df7c,2445,101
Module_Tier1_03_DataStructures_Module.ahk,Module Tier1 03 DataStructures Module,Uncategorized,,,True,0,,516fc6dd45b5cb0f,5635,285
Module_Tier1_04_DataStructures_Consumer.ahk,Module Tier1 04 DataStructures Consumer,Uncategorized,,,True,0,,36e93389330c385c,5594,220
Module_Tier1_05_Constants_Module.ahk,Module Tier1 05 Constants Module,Uncategorized,,,True,0,,caddf98a98f8028b,7884,340
Module_Tier1_06_Constants_Consumer.ahk,Module Tier1 06 Constants Consumer,Uncategorized,,,True,0,,6a2fd351d6479314,5075,161
Module_Tier2_01_StringHelpers_Module.ahk,Module Tier2 01 StringHelpers Module,Uncategorized,,,True,0,,b60cc1fd45775bd5,6977,294
Module_Tier2_02_SelectiveImports_Demo.ahk,Module Tier2 02 SelectiveImports Demo,Uncategorized,,,True,0,,ec0bdc530c81881e,5389,186
Module_Tier2_03_ImportAliases_Demo.ahk,Module Tier2 03 ImportAliases Demo,Uncategorized,,,True,0,,43acb6269048ab8e,7394,273
Module_Tier2_04_ArrayHelpers_Module.ahk,Module Tier2 04 ArrayHelpers Module,Uncategorized,,,True,0,,7056841def8f2759,7526,333
Module_Tier2_05_MixedImports_Demo.ahk,Module Tier2 05 MixedImports Demo,Uncategorized,,,True,0,,c392c3bd27cb4d24,8258,307
Module_Tier3_01_Helpers_Bundle.ahk,Module Tier3 01 Helpers Bundle,Uncategorized,,,True,0,,1031af6b648f0d1a,3133,121
Module_Tier3_02_Bundle_Consumer.ahk,Module Tier3 02 Bundle Consumer,Uncategorized,,,True,0,,8ce9d98aff8da99a,7202,252
OOP_01_FirstClass_Functions.ahk,OOP 01 FirstClass Functions,Uncategorized,,,True,0,,ed2646735a46eaa8,4376,186
OOP_02_PropertyDescriptors.ahk,OOP 02 PropertyDescriptors,Uncategorized,,,True,0,,3a31f93abe9ddf1d,2897,108
OOP_03_ObjBindMethod_Timer.ahk,OOP 03 ObjBindMethod Timer,Uncategorized,,,True,0,,a5432a0206487b24,1791,79
OOP_04_ObjBindMethod_GUI.ahk,OOP 04 ObjBindMethod GUI,Uncategorized,,,True,0,,602673eeaf143680,2366,89
OOP_05_Super_Inheritance.ahk,OOP 05 Super Inheritance,Uncategorized,,,True,0,,713cdf82a8e28f23,3009,147
OOP_06_Inheritance_Practical.ahk,OOP 06 Inheritance Practical,Uncategorized,,,True,0,,0dea9a207d503205,4447,189
OOP_07_PropertyValidation.ahk,OOP 07 PropertyValidation,Uncategorized,,,True,0,,d3a99e3946721479,4757,226
OOP_08_StaticMethods.ahk,OOP 08 StaticMethods,Uncategorized,,,True,0,,51c195f20573018e,5034,227
OOP_09_Destructors.ahk,OOP 09 Destructors,Uncategorized,,,True,0,,4c7218d44783cd0e,4975,216
OOP_App_BankingSystem.ahk,OOP App BankingSystem,Uncategorized,,,True,0,,027524cc475bfbc9,6498,189
OOP_App_BlogSystem.ahk,OOP App BlogSystem,Uncategorized,,,True,0,,bb8b88b88358c083,9387,293
OOP_App_CalendarScheduler.ahk,OOP App CalendarScheduler,Uncategorized,,,True,0,,af2d324a0ce40afe,8804,280
OOP_App_ChatApplication.ahk,OOP App ChatApplication,Uncategorized,,,True,0,,95758d6338ce19de,8064,260
OOP_App_CourseRegistration.ahk,OOP App CourseRegistration,Uncategorized,,,True,0,,de83f4ac08ad8a34,8901,264
OOP_App_EmployeeManagement.ahk,OOP App EmployeeManagement,Uncategorized,,,True,0,,aa72e8b4cc4bb24d,8068,244
OOP_App_FileManager.ahk,OOP App FileManager,Uncategorized,,,True,0,,1fec300a88a21092,8481,304
OOP_App_GameEngine.ahk,OOP App GameEngine,Uncategorized,,,True,0,,bdc24f98b2f08772,7949,276
OOP_App_HotelBooking.ahk,OOP App HotelBooking,Uncategorized,,,True,0,,75b0812ff2c27b73,7965,231
OOP_App_InventoryManagement.ahk,OOP App InventoryManagement,Uncategorized,,,True,0,,557d98081b22a4d7,9668,277
OOP_App_LibraryManagement.ahk,OOP App LibraryManagement,Uncategorized,,,True,0,,0848e07cd2e54747,7184,230
OOP_App_RestaurantOrder.ahk,OOP App RestaurantOrder,Uncategorized,,,True,0,,8f1951287cff0a5f,8042,250
OOP_App_ShoppingCart.ahk,OOP App ShoppingCart,Uncategorized,,,True,0,,75781dc0589c6584,5399,184
OOP_App_TaskManagement.ahk,OOP App TaskManagement,Uncategorized,,,True,0,,6dbb4b022f51fcb4,4662,151
OOP_App_TicketSystem.ahk,OOP App TicketSystem,Uncategorized,,,True,0,,9ec8c4c2a44d2afd,7282,209
OOP_DataStructure_BinarySearchTree.ahk,OOP DataStructure BinarySearchTree,Uncategorized,,,True,0,,9fa4ab245975f4df,4553,181
OOP_DataStructure_CircularBuffer.ahk,OOP DataStructure CircularBuffer,Uncategorized,,,True,0,,68de7f9aababd56e,2788,120
OOP_DataStructure_Deque.ahk,OOP DataStructure Deque,Uncategorized,,,True,0,,c78233df645def84,3014,122
OOP_DataStructure_DoublyLinkedList.ahk,OOP DataStructure DoublyLinkedList,Uncategorized,,,True,0,,b8c3b6e2b0a34ecc,4163,185
OOP_DataStructure_Graph.ahk,OOP DataStructure Graph,Uncategorized,,,True,0,,368518de816bfa86,4687,173
OOP_DataStructure_HashTable.ahk,OOP DataStructure HashTable,Uncategorized,,,True,0,,2758813f64830606,5362,224
OOP_DataStructure_LinkedList.ahk,OOP DataStructure LinkedList,Uncategorized,,,True,0,,907dda672cc1ae3a,3401,148
OOP_DataStructure_MinHeap.ahk,OOP DataStructure MinHeap,Uncategorized,,,True,0,,64682f253deab050,2722,104
OOP_DataStructure_MinMaxStack.ahk,OOP DataStructure MinMaxStack,Uncategorized,,,True,0,,1f7edd959d634b7b,2242,81
OOP_DataStructure_Trie.ahk,OOP DataStructure Trie,Uncategorized,,,True,0,,531d09c8e8d8cc18,4529,178
OOP_Event_AsyncHandler.ahk,OOP Event AsyncHandler,Uncategorized,,,True,0,,1120ac5e7a89e8bf,523,12
OOP_Event_CustomEvents.ahk,OOP Event CustomEvents,Uncategorized,,,True,0,,1120ac5e7a89e8bf,523,12
OOP_Event_Dispatcher.ahk,OOP Event Dispatcher,Uncategorized,,,True,0,,1120ac5e7a89e8bf,523,12
OOP_Event_EventAggregator.ahk,OOP Event EventAggregator,Uncategorized,,,True,0,,1120ac5e7a89e8bf,523,12
OOP_Event_EventEmitter.ahk,OOP Event EventEmitter,Uncategorized,,,True,0,,1120ac5e7a89e8bf,523,12
OOP_Event_EventQueue.ahk,OOP Event EventQueue,Uncategorized,,,True,0,,1120ac5e7a89e8bf,523,12
OOP_Event_MessageBus.ahk,OOP Event MessageBus,Uncategorized,,,True,0,,1120ac5e7a89e8bf,523,12
OOP_Event_ObserverNotify.ahk,OOP Event ObserverNotify,Uncategorized,,,True,0,,1120ac5e7a89e8bf,523,12
OOP_Event_Publisher.ahk,OOP Event Publisher,Uncategorized,,,True,0,,1120ac5e7a89e8bf,523,12
OOP_Event_ReactiveStream.ahk,OOP Event ReactiveStream,Uncategorized,,,True,0,,1120ac5e7a89e8bf,523,12
OOP_Event_SignalSlot.ahk,OOP Event SignalSlot,Uncategorized,,,True,0,,1120ac5e7a89e8bf,523,12
OOP_Feature_AbstractClass.ahk,OOP Feature AbstractClass,Uncategorized,,,True,0,,d843d7e54d6cbe2e,1385,36
OOP_Feature_ClassVariables.ahk,OOP Feature ClassVariables,Uncategorized,,,True,0,,14d0ca0b2af9b24f,3216,107
OOP_Feature_DelegationPattern.ahk,OOP Feature DelegationPattern,Uncategorized,,,True,0,,aa510229ffce167f,3733,127
OOP_Feature_Destructors.ahk,OOP Feature Destructors,Uncategorized,,,True,0,,485b86f87f447038,3441,116
OOP_Feature_Inheritance.ahk,OOP Feature Inheritance,Uncategorized,,,True,0,,840240421f8eb2fd,1569,50
OOP_Feature_InterfacePattern.ahk,OOP Feature InterfacePattern,Uncategorized,,,True,0,,894dd26ed0890a37,3641,133
OOP_Feature_LazyInitialization.ahk,OOP Feature LazyInitialization,Uncategorized,,,True,0,,9a1aa42aecfe1df8,4893,169
OOP_Feature_MethodChaining.ahk,OOP Feature MethodChaining,Uncategorized,,,True,0,,bc5b73625f3877f3,2047,70
OOP_Feature_MethodOverriding.ahk,OOP Feature MethodOverriding,Uncategorized,,,True,0,,dd1a5a16fdc05fb6,2782,98
OOP_Feature_Mixins.ahk,OOP Feature Mixins,Uncategorized,,,True,0,,d69b211ecbd161d2,2391,71
OOP_Feature_NestedClasses.ahk,OOP Feature NestedClasses,Uncategorized,,,True,0,,f4b8493eda47a61e,2848,91
OOP_Feature_OperatorOverloading.ahk,OOP Feature OperatorOverloading,Uncategorized,,,True,0,,fd30312b9472595d,1494,46
OOP_Feature_PrivateMembers.ahk,OOP Feature PrivateMembers,Uncategorized,,,True,0,,38b2530fe229691f,3176,110
OOP_Feature_PropertyGetterSetter.ahk,OOP Feature PropertyGetterSetter,Uncategorized,,,True,0,,3fe175825bfb1502,1399,42
OOP_Feature_StaticMethods.ahk,OOP Feature StaticMethods,Uncategorized,,,True,0,,66b7a7c331f7ef60,1215,41
OOP_File_BatchProcessor.ahk,OOP File BatchProcessor,Uncategorized,,,True,0,,96dc554de6c25906,266,9
OOP_GUI_DataGrid.ahk,OOP GUI DataGrid,Uncategorized,,,True,0,,1971c0ad31b20935,2547,85
OOP_GUI_FormBuilder.ahk,OOP GUI FormBuilder,Uncategorized,,,True,0,,350b789c3e5bf193,4173,152
OOP_GUI_MenuSystem.ahk,OOP GUI MenuSystem,Uncategorized,,,True,0,,15775ca36ad648ff,310,9
OOP_GUI_NotificationSystem.ahk,OOP GUI NotificationSystem,Uncategorized,,,True,0,,a1fd22a0bb53a48e,315,9
OOP_GUI_TabsManager.ahk,OOP GUI TabsManager,Uncategorized,,,True,0,,60bde90af9c5bd79,1352,44
OOP_Pattern_Adapter.ahk,OOP Pattern Adapter,Uncategorized,,,True,0,,b4e638f69985826e,957,39
OOP_Pattern_Builder.ahk,OOP Pattern Builder,Uncategorized,,,True,0,,6197ccaf418499dc,1172,39
OOP_Pattern_ChainOfResponsibility.ahk,OOP Pattern ChainOfResponsibility,Uncategorized,,,True,0,,4df0918364ed5cec,1726,57
OOP_Pattern_Command.ahk,OOP Pattern Command,Uncategorized,,,True,0,,81d8e1a41303f68c,1820,62
OOP_Pattern_Composite.ahk,OOP Pattern Composite,Uncategorized,,,True,0,,cf10e9130cd6d773,1550,49
OOP_Pattern_Decorator.ahk,OOP Pattern Decorator,Uncategorized,,,True,0,,fbe612e2711c7284,1397,49
OOP_Pattern_Flyweight.ahk,OOP Pattern Flyweight,Uncategorized,,,True,0,,95342921578ec11a,1614,54
OOP_Pattern_Mediator.ahk,OOP Pattern Mediator,Uncategorized,,,True,0,,fbe7116dc9c2bbbc,1258,51
OOP_Pattern_Memento.ahk,OOP Pattern Memento,Uncategorized,,,True,0,,f184fc668a24b3e5,1248,48
OOP_Pattern_Proxy.ahk,OOP Pattern Proxy,Uncategorized,,,True,0,,0e84390d45d450b0,1486,55
OOP_Pattern_Repository.ahk,OOP Pattern Repository,Uncategorized,,,True,0,,1d31c2ac00545235,1589,60
OOP_Pattern_State.ahk,OOP Pattern State,Uncategorized,,,True,0,,5ddf07deb6dee220,1328,48
OOP_Pattern_Strategy.ahk,OOP Pattern Strategy,Uncategorized,,,True,0,,04c4f82334b5630b,1235,36
OOP_Pattern_TemplateMethod.ahk,OOP Pattern TemplateMethod,Uncategorized,,,True,0,,645cdeca644f6527,1801,46
OOP_Pattern_Visitor.ahk,OOP Pattern Visitor,Uncategorized,,,True,0,,d19f54dd5ed3b4d4,1541,51
Pattern_01_MVC_Basic.ahk,Pattern 01 MVC Basic,Uncategorized,,,True,0,,8e5f27e6852a039d,2784,114
Pattern_02_Observer_Basic.ahk,Pattern 02 Observer Basic,Uncategorized,,,True,0,,fd2d7e4f223bf1f6,2645,114
Pattern_03_Observer_Counter.ahk,Pattern 03 Observer Counter,Uncategorized,,,True,0,,6ee26910287d6a42,3607,158
Pattern_04_DependencyInjection_Basic.ahk,Pattern 04 DependencyInjection Basic,Uncategorized,,,True,0,,ec472af775a52b94,3375,141
Pattern_05_MethodChaining.ahk,Pattern 05 MethodChaining,Uncategorized,,,True,0,,a6e303fbcc85cb2b,3259,135
Pattern_06_Closures_Counter.ahk,Pattern 06 Closures Counter,Uncategorized,,,True,0,,d22524b2d9ac4a23,4409,155
Pattern_07_Closures_Multiplier.ahk,Pattern 07 Closures Multiplier,Uncategorized,,,True,0,,3c1f1d27930f94ac,4308,164
Pattern_08_EventSystem_PubSub.ahk,Pattern 08 EventSystem PubSub,Uncategorized,,,True,0,,4dafa98c7c79d844,2829,114
Pattern_09_AbstractFactory.ahk,Pattern 09 AbstractFactory,Uncategorized,,,True,0,,dc127758b921e96d,3481,161
Pattern_10_Callback_Advanced.ahk,Pattern 10 Callback Advanced,Uncategorized,,,True,0,,fa3199b54e3962f9,4345,174
Pattern_11_EventEmitter.ahk,Pattern 11 EventEmitter,Uncategorized,,,True,0,,7e93bd89067b4f33,6366,244
Pattern_12_Mixins_Composition.ahk,Pattern 12 Mixins Composition,Uncategorized,,,True,0,,514d3320c500e1d5,5014,221
Process_OnMessage_Issue_136.ahk,Process OnMessage Issue 136,Uncategorized,,,True,0,,84cae95143ee17c5,475,16
Process_OnMessage_Issue_384.ahk,Process OnMessage Issue 384,Uncategorized,,,True,0,,86cb04e1f06cf4f0,488,7
Process_OnMessage_ex2.ahk,Process OnMessage ex2,Uncategorized,,,True,0,,6e2ff7366d964951,144,4
Process_OnMessage_ex4.ahk,Process OnMessage ex4,Uncategorized,,,True,0,,5f65ce84bd80bd37,577,16
Process_OnMessage_ex5.ahk,Process OnMessage ex5,Uncategorized,,,True,0,,166ea6d89ab4a821,487,11
Process_OnMessage_ex6.ahk,Process OnMessage ex6,Uncategorized,,,True,0,,62be2938701c7ebd,256,7
Process_OnMessage_ex7.ahk,Process OnMessage ex7,Uncategorized,,,True,0,,b36e3051577d4d33,153,3
Process_OnMessage_ex8.ahk,Process OnMessage ex8,Uncategorized,,,True,0,,4453d0f302bb53a9,392,9
Process_Process_close.ahk,Process Process close,Uncategorized,,,True,0,,00ad3732dc09e7a7,121,3
Process_Process_ex1.ahk,Process Process ex1,Uncategorized,,,True,0,,4f4bb7d806bcdbbe,216,5
Process_Process_ex2.ahk,Process Process ex2,Uncategorized,,,True,0,,6e5552a442d905da,691,14
Process_Run_ex1.ahk,Process Run ex1,Uncategorized,,,True,0,,83c385c8cb73327d,102,3
Process_Run_ex2.ahk,Process Run ex2,Uncategorized,,,True,0,,7eca22b712d0e641,199,3
Process_Run_ex3.ahk,Process Run ex3,Uncategorized,,,True,0,,54a0f957692b70f5,232,5
Process_Run_ex5.ahk,Process Run ex5,Uncategorized,,,True,0,,bf7d0b29e0010514,136,3
Process_Run_ex6.ahk,Process Run ex6,Uncategorized,,,True,0,,11921780349e0bd4,158,3
Process_Run_ex7.ahk,Process Run ex7,Uncategorized,,,True,0,,e161ecdf295e7195,875,10
Process_Runas_ex1.ahk,Process Runas ex1,Uncategorized,,,True,0,,bc5bbb1ea5efd62a,181,5
Process_Shutdown_ex1.ahk,Process Shutdown ex1,Uncategorized,,,True,0,,1d607c43ec95d0bb,118,4
Process_Shutdown_ex2.ahk,Process Shutdown ex2,Uncategorized,,,True,0,,f0b06e2e3d45b9f7,158,3
Registry_Loop_regestry_ex1.ahk,Registry Loop regestry ex1,Uncategorized,,,True,0,,e95d5a821b91cc4c,187,3
Registry_RegDelete_ex1.ahk,Registry RegDelete ex1,Uncategorized,,,True,0,,3269256365a1315d,164,3
Registry_RegDelete_ex1_2.ahk,Registry RegDelete ex1 2,Uncategorized,,,True,0,,392e38a9d5a2a4b6,166,3
Registry_RegRead_ex1.ahk,Registry RegRead ex1,Uncategorized,,,True,0,,f8bcb2a15bfae651,173,3
Registry_RegRead_ex2.ahk,Registry RegRead ex2,Uncategorized,,,True,0,,9cfc9ac70030064d,410,6
Registry_RegWrite_ex1.ahk,Registry RegWrite ex1,Uncategorized,,,True,0,,b23b1d71c87f9731,180,3
Registry_RegWrite_ex1_oldSyntax.ahk,Registry RegWrite ex1 oldSyntax,Uncategorized,,,True,0,,e7561aceb4dc18a3,190,3
Registry_RegWrite_ex2.ahk,Registry RegWrite ex2,Uncategorized,,,True,0,,9a185a412d272554,180,3
Registry_RegWrite_ex3.ahk,Registry RegWrite ex3,Uncategorized,,,True,0,,00011b0a0db58524,186,3
Registry_SetRegView_ex1.ahk,Registry SetRegView ex1,Uncategorized,,,True,0,,2d5e416a33468789,577,10
Screen_ImageSearch_ex1.ahk,Screen ImageSearch ex1,Uncategorized,,,True,0,,1dc8d93f0ed55c63,183,3
Screen_ImageSearch_ex2.ahk,Screen ImageSearch ex2,Uncategorized,,,True,0,,acafe3da116ed1e5,531,7
Screen_PixelGetColor_ex1.ahk,Screen PixelGetColor ex1,Uncategorized,,,True,0,,d146de9956e7c769,479,7
Screen_PixelSearch_ex1.ahk,Screen PixelSearch ex1,Uncategorized,,,True,0,,2e049fa37c3e9930,425,6
Screen_PixelSearch_ex2.ahk,Screen PixelSearch ex2,Uncategorized,,,True,0,,5e864a1f27ec6afe,350,6
Sound_SoundBeeb_ex1.ahk,Sound SoundBeeb ex1,Uncategorized,,,True,0,,154abfda71c2d81a,103,3
Sound_SoundBeeb_ex2.ahk,Sound SoundBeeb ex2,Uncategorized,,,True,0,,c41199314bfd34a1,111,3
Sound_SoundGet_ex1.ahk,Sound SoundGet ex1,Uncategorized,,,True,0,,6fd4acf5f07f1fa5,178,4
Sound_SoundPlay_ex1.ahk,Sound SoundPlay ex1,Uncategorized,,,True,0,,a5d436bcb10cae17,129,3
Sound_SoundPlay_ex2.ahk,Sound SoundPlay ex2,Uncategorized,,,True,0,,afea649803e9fa37,108,3
StdLib_01_FileRead.ahk,StdLib 01 FileRead,Uncategorized,,,True,0,,3a24426eb4e1556d,341,18
StdLib_02_FileAppend.ahk,StdLib 02 FileAppend,Uncategorized,,,True,0,,1a7e6658ddc1d8ce,412,21
StdLib_03_FileOpen.ahk,StdLib 03 FileOpen,Uncategorized,,,True,0,,5d52731ffb8da932,578,27
StdLib_04_FileExist.ahk,StdLib 04 FileExist,Uncategorized,,,True,0,,85a9eb1e520b68f0,451,20
StdLib_05_FileDelete.ahk,StdLib 05 FileDelete,Uncategorized,,,True,0,,2169ce6a6acdc7a8,462,20
StdLib_06_FileCopy.ahk,StdLib 06 FileCopy,Uncategorized,,,True,0,,a7053aeaaf8b0fbe,435,23
StdLib_07_FileMove.ahk,StdLib 07 FileMove,Uncategorized,,,True,0,,629779c155681f39,442,23
StdLib_08_FileGetSize.ahk,StdLib 08 FileGetSize,Uncategorized,,,True,0,,0668b2286f72f2e9,411,20
StdLib_09_FileGetAttrib.ahk,StdLib 09 FileGetAttrib,Uncategorized,,,True,0,,61ad7885651b5b11,567,24
StdLib_10_FileSetAttrib.ahk,StdLib 10 FileSetAttrib,Uncategorized,,,True,0,,512c0563cf7b9c47,421,21
StdLib_11_FileGetTime.ahk,StdLib 11 FileGetTime,Uncategorized,,,True,0,,67e9e210bf85e39c,525,21
StdLib_12_FileSetTime.ahk,StdLib 12 FileSetTime,Uncategorized,,,True,0,,9b6f5b97136080da,455,21
StdLib_13_FileSelect.ahk,StdLib 13 FileSelect,Uncategorized,,,True,0,,56dcf670015a5e67,317,16
StdLib_14_DirSelect.ahk,StdLib 14 DirSelect,Uncategorized,,,True,0,,9e78a09e2b39b1f2,297,16
StdLib_15_LoopFiles.ahk,StdLib 15 LoopFiles,Uncategorized,,,True,0,,d85f73bd5ffb3d0d,537,29
StdLib_16_DirCreate.ahk,StdLib 16 DirCreate,Uncategorized,,,True,0,,9e29087a490cf96b,269,19
StdLib_17_DirDelete.ahk,StdLib 17 DirDelete,Uncategorized,,,True,0,,37eefff981452b0f,298,16
StdLib_18_DirExist.ahk,StdLib 18 DirExist,Uncategorized,,,True,0,,2179cbabd0aec436,382,15
StdLib_19_DirCopy.ahk,StdLib 19 DirCopy,Uncategorized,,,True,0,,00b8cffcfef698f5,494,26
StdLib_20_DirMove.ahk,StdLib 20 DirMove,Uncategorized,,,True,0,,604494e20c792931,335,21
StdLib_21_StrLen.ahk,StdLib 21 StrLen,Uncategorized,,,True,0,,02f3f8335fd049e7,245,13
StdLib_22_SubStr.ahk,StdLib 22 SubStr,Uncategorized,,,True,0,,017ec2ccb7ee27f9,444,20
StdLib_23_InStr.ahk,StdLib 23 InStr,Uncategorized,,,True,0,,222e286a192c667b,438,20
StdLib_24_StrReplace.ahk,StdLib 24 StrReplace,Uncategorized,,,True,0,,d7b29cc049b2989a,412,19
StdLib_25_StrSplit.ahk,StdLib 25 StrSplit,Uncategorized,,,True,0,,e6dad5a9c958cac2,364,19
StdLib_26_StrCase.ahk,StdLib 26 StrCase,Uncategorized,,,True,0,,b243fc7957207ff7,362,20
StdLib_27_Trim.ahk,StdLib 27 Trim,Uncategorized,,,True,0,,24bf4232499de7fb,391,20
StdLib_28_RegExMatch.ahk,StdLib 28 RegExMatch,Uncategorized,,,True,0,,8a8a696d33a6f99c,338,17
StdLib_29_RegExReplace.ahk,StdLib 29 RegExReplace,Uncategorized,,,True,0,,5bc7f301bbd3baae,445,21
StdLib_30_Format.ahk,StdLib 30 Format,Uncategorized,,,True,0,,23cc8ae18bdc946b,295,17
StdLib_31_StrCompare.ahk,StdLib 31 StrCompare,Uncategorized,,,True,0,,f2b8fe68b92275ee,573,22
StdLib_32_Sort.ahk,StdLib 32 Sort,Uncategorized,,,True,0,,300c22f0112fe79c,441,20
StdLib_33_ChrOrd.ahk,StdLib 33 ChrOrd,Uncategorized,,,True,0,,f44fd01d0b970e44,315,18
StdLib_34_StrPutGet.ahk,StdLib 34 StrPutGet,Uncategorized,,,True,0,,52c3e1ed5737d7a7,435,22
StdLib_35_VerCompare.ahk,StdLib 35 VerCompare,Uncategorized,,,True,0,,fc30946b06d1cb6a,336,18
StdLib_36_FormatTime.ahk,StdLib 36 FormatTime,Uncategorized,,,True,0,,aed9589a40445a37,480,22
StdLib_37_DateAdd.ahk,StdLib 37 DateAdd,Uncategorized,,,True,0,,7481285140b917a1,498,20
StdLib_38_DateDiff.ahk,StdLib 38 DateDiff,Uncategorized,,,True,0,,c54410454f9a70f2,490,23
StdLib_39_StrPtr.ahk,StdLib 39 StrPtr,Uncategorized,,,True,0,,d7bebd59c9a27b35,285,16
StdLib_40_Concatenation.ahk,StdLib 40 Concatenation,Uncategorized,,,True,0,,bc6aac31094881ac,480,24
StdLib_41_Arithmetic.ahk,StdLib 41 Arithmetic,Uncategorized,,,True,0,,1032ec4d5f58979b,450,21
StdLib_42_Abs.ahk,StdLib 42 Abs,Uncategorized,,,True,0,,3d36dac5e81da276,220,15
StdLib_43_Rounding.ahk,StdLib 43 Rounding,Uncategorized,,,True,0,,d0851bf97ddef6f5,354,17
StdLib_44_MinMax.ahk,StdLib 44 MinMax,Uncategorized,,,True,0,,a9b9e8af3d1bc30c,336,18
StdLib_45_Sqrt.ahk,StdLib 45 Sqrt,Uncategorized,,,True,0,,4228deeedc6771f8,270,17
StdLib_46_ExpLn.ahk,StdLib 46 ExpLn,Uncategorized,,,True,0,,8d871fbdbdb4b17c,335,18
StdLib_47_Log.ahk,StdLib 47 Log,Uncategorized,,,True,0,,2cad7fefa41aa27a,280,17
StdLib_48_Trig.ahk,StdLib 48 Trig,Uncategorized,,,True,0,,e60b1b49786fedf6,411,17
StdLib_49_InverseTrig.ahk,StdLib 49 InverseTrig,Uncategorized,,,True,0,,bc3168dadd2972a6,373,16
StdLib_50_Random.ahk,StdLib 50 Random,Uncategorized,,,True,0,,533a0074806e3a0e,502,23
StdLib_51_Mod.ahk,StdLib 51 Mod,Uncategorized,,,True,0,,8f9ae20417ef4607,283,14
StdLib_52_Bitwise.ahk,StdLib 52 Bitwise,Uncategorized,,,True,0,,34c12588ea180e87,499,21
StdLib_53_Comparison.ahk,StdLib 53 Comparison,Uncategorized,,,True,0,,7dc28f849e3ac91a,364,20
StdLib_54_Logical.ahk,StdLib 54 Logical,Uncategorized,,,True,0,,de0873eb9da3ee13,293,18
StdLib_55_Ternary.ahk,StdLib 55 Ternary,Uncategorized,,,True,0,,77f27351dbe0d543,356,18
StdLib_56_Integer.ahk,StdLib 56 Integer,Uncategorized,,,True,0,,073935bf3a308c90,295,18
StdLib_57_Float.ahk,StdLib 57 Float,Uncategorized,,,True,0,,0a3bdfe78350f212,308,18
StdLib_58_Number.ahk,StdLib 58 Number,Uncategorized,,,True,0,,f03da5a0c6368a23,392,21
StdLib_59_String.ahk,StdLib 59 String,Uncategorized,,,True,0,,a70d2e476dc7a2b6,367,21
StdLib_60_Type.ahk,StdLib 60 Type,Uncategorized,,,True,0,,6496215a1d7bb44d,404,21
StdLib_61_IsNumber.ahk,StdLib 61 IsNumber,Uncategorized,,,True,0,,1104079872de5372,339,17
StdLib_62_IsInteger.ahk,StdLib 62 IsInteger,Uncategorized,,,True,0,,0f638b02fce83587,326,17
StdLib_63_IsFloat.ahk,StdLib 63 IsFloat,Uncategorized,,,True,0,,b7975d9dea1ee32f,312,17
StdLib_64_IsObject.ahk,StdLib 64 IsObject,Uncategorized,,,True,0,,636f0a6846a59d4a,408,19
StdLib_65_NumberFormat.ahk,StdLib 65 NumberFormat,Uncategorized,,,True,0,,a0dae773b38dbd3e,391,17
StdLib_66_WinExist.ahk,StdLib 66 WinExist,Uncategorized,,,True,0,,a900dfe898d8f5b6,264,13
StdLib_67_WinActive.ahk,StdLib 67 WinActive,Uncategorized,,,True,0,,d90e96d246e117d2,274,14
StdLib_68_WinActivate.ahk,StdLib 68 WinActivate,Uncategorized,,,True,0,,f084e5ba6647581c,250,14
StdLib_69_WinClose.ahk,StdLib 69 WinClose,Uncategorized,,,True,0,,04b1cd92f393e1c0,286,17
StdLib_70_WinState.ahk,StdLib 70 WinState,Uncategorized,,,True,0,,8c71fadc95877f3d,407,22
StdLib_71_WinMove.ahk,StdLib 71 WinMove,Uncategorized,,,True,0,,9c2c570e52e4e6a0,338,18
StdLib_72_WinGetPos.ahk,StdLib 72 WinGetPos,Uncategorized,,,True,0,,08c54b09c6caf9c9,332,16
StdLib_73_WinGetTitle.ahk,StdLib 73 WinGetTitle,Uncategorized,,,True,0,,f3f1c3b8d25540e9,217,12
StdLib_74_WinSetTitle.ahk,StdLib 74 WinSetTitle,Uncategorized,,,True,0,,bac9977819c2653b,319,18
StdLib_75_WinGetClass.ahk,StdLib 75 WinGetClass,Uncategorized,,,True,0,,7deb2b1dfede3ffd,195,12
StdLib_76_WinGetPID.ahk,StdLib 76 WinGetPID,Uncategorized,,,True,0,,6abf9923af86930a,265,16
StdLib_77_WinGetList.ahk,StdLib 77 WinGetList,Uncategorized,,,True,0,,308da6c8a30b045b,432,27
StdLib_78_WinWait.ahk,StdLib 78 WinWait,Uncategorized,,,True,0,,1b1883a9d5941ff7,283,16
StdLib_79_WinHideShow.ahk,StdLib 79 WinHideShow,Uncategorized,,,True,0,,4be63c5fdd9074e3,385,22
StdLib_80_WinAlwaysOnTop.ahk,StdLib 80 WinAlwaysOnTop,Uncategorized,,,True,0,,de4aaf8ba6d1c8b6,408,21
StdLib_81_WinTransparent.ahk,StdLib 81 WinTransparent,Uncategorized,,,True,0,,80937fe9dfd97ef3,385,19
